CustomerID,TotalOrders,TotalSpent,AverageSpent,ItemsBought,CanceledInvoices,MostFrequentDay,MostFrequentHour,ProductDiversity,FirstPurchase,LastPurchase,Country,LifeTime,Recency
12605,-2,-7.5,-2.5,-4,3,Thursday,15,3,2010-12-09 15:41:00,2010-12-09 15:41:00,Germany,0,364
12607,-99,3.552713678800501e-15,1.75876914792104e-17,0,101,Monday,16,101,2011-10-10 16:06:00,2011-10-12 16:17:00,USA,2,57
12609,3,1126.85,18.78083333333333,648,0,Monday,15,57,2011-01-25 15:13:00,2011-09-22 16:34:00,Germany,240,77
12610,2,2057.99,18.54045045045045,1028,5,Friday,13,85,2011-08-05 13:52:00,2011-11-17 09:34:00,Italy,103,22
12611,1,1193.32,18.35876923076923,846,0,Tuesday,13,65,2011-10-18 13:12:00,2011-10-18 13:12:00,Italy,0,51
12612,0,643.59,30.64714285714286,251,2,Monday,15,19,2011-09-26 15:35:00,2011-10-13 12:12:00,Germany,16,57
12613,-4,3218.98,19.748343558282208,1596,10,Thursday,14,124,2011-03-22 15:42:00,2011-11-08 13:30:00,Germany,230,30
12614,1,315.6,15.780000000000001,76,0,Monday,10,20,2011-03-07 10:22:00,2011-03-07 10:22:00,Germany,0,277
12615,4,2291.19,21.820857142857143,1376,0,Thursday,10,82,2011-06-24 13:35:00,2011-12-07 15:02:00,France,166,1
12616,1,657.25,18.256944444444443,273,4,Monday,15,25,2011-02-15 14:17:00,2011-09-15 17:02:00,France,212,84
12617,1,352.98,8.609268292682927,210,0,Thursday,14,39,2011-11-10 14:39:00,2011-11-10 14:39:00,France,0,28
12618,1,177.31,16.11909090909091,96,0,Friday,11,11,2011-11-18 11:10:00,2011-11-18 11:10:00,Italy,0,21
12619,8,3214.81,33.840105263157895,3354,5,Thursday,14,50,2011-03-31 13:10:00,2011-11-23 14:52:00,Germany,237,15
12620,3,1339.41,14.558804347826088,1181,0,Friday,10,89,2011-05-19 12:10:00,2011-11-25 10:20:00,France,189,14
12621,16,13612.07,28.717447257383967,7404,7,Monday,11,261,2010-12-09 10:16:00,2011-12-08 11:25:00,Germany,364,1
12622,1,180.1,16.37272727272727,69,0,Thursday,16,11,2011-04-21 16:39:00,2011-04-21 16:39:00,Germany,0,231
12623,1,305.1,16.950000000000003,191,0,Tuesday,13,18,2011-03-08 13:50:00,2011-03-08 13:50:00,Germany,0,275
12624,2,641.13,16.87184210526316,355,0,Thursday,12,36,2011-06-15 12:34:00,2011-08-25 15:04:00,France,71,105
12625,-2,2614.32,28.72879120879121,1577,5,Monday,13,74,2011-01-24 13:27:00,2011-05-12 09:54:00,Germany,107,211
12626,0,6388.35,20.808957654723127,3350,13,Thursday,11,232,2011-01-17 11:01:00,2011-11-16 16:06:00,Germany,303,22
12627,7,4478.53,19.47186956521739,2752,0,Thursday,15,162,2011-07-22 13:59:00,2011-11-29 12:07:00,Germany,129,10
12628,2,769.61,17.897906976744185,445,2,Thursday,9,34,2011-10-06 09:28:00,2011-12-05 13:15:00,Germany,60,3
12630,2,1270.88,19.8575,548,0,Thursday,10,60,2011-10-27 10:41:00,2011-11-30 10:48:00,Finland,34,9
12631,1,640.5,20.661290322580644,236,0,Thursday,13,31,2011-10-13 13:53:00,2011-10-13 13:53:00,Finland,0,56
12633,3,2140.63,20.782815533980585,1149,2,Friday,10,73,2011-02-25 08:44:00,2011-10-12 11:40:00,Germany,229,58
12635,2,1689.18,16.724554455445546,1172,0,Sunday,11,96,2011-07-08 08:43:00,2011-09-11 11:04:00,Germany,65,89
12637,6,5934.25,15.373704663212436,2982,4,Monday,15,205,2011-01-20 10:47:00,2011-10-03 13:46:00,France,256,66
12638,1,671.69,17.222820512820515,577,0,Sunday,13,39,2011-11-06 13:11:00,2011-11-06 13:11:00,Sweden,0,32
12639,1,486.1,22.095454545454547,201,0,Friday,12,22,2011-04-15 12:48:00,2011-04-15 12:48:00,Sweden,0,238
12640,3,1174.58,22.16188679245283,311,0,Monday,12,47,2011-09-19 12:01:00,2011-11-16 11:52:00,France,57,23
12641,1,185.9,18.59,72,0,Tuesday,13,10,2011-08-16 13:26:00,2011-08-16 13:26:00,Sweden,0,114
12642,3,1013.26,21.558723404255318,552,0,Wednesday,9,39,2011-08-24 09:23:00,2011-11-14 15:03:00,Germany,82,24
12643,6,3344.64,139.35999999999999,1808,0,Tuesday,12,11,2011-01-11 11:48:00,2011-08-03 12:56:00,France,204,127
12644,1,477.91,15.416451612903227,325,0,Tuesday,10,31,2011-08-02 10:33:00,2011-08-02 10:33:00,Germany,0,129
12645,4,1755.38,23.721351351351352,1072,1,Monday,12,58,2011-01-27 13:08:00,2011-11-06 12:38:00,Germany,282,33
12646,2,1346.97,29.932666666666666,897,0,Friday,12,43,2011-10-21 12:52:00,2011-12-05 10:14:00,USA,44,4
12647,7,3669.92,28.67125,1420,6,Sunday,12,79,2010-12-05 14:02:00,2011-11-17 12:56:00,Germany,346,21
12648,1,318.05,15.145238095238096,160,0,Friday,11,21,2011-07-08 11:55:00,2011-07-08 11:55:00,Germany,0,154
12649,2,603.71,18.294242424242427,574,2,Wednesday,14,30,2010-12-09 14:42:00,2011-08-24 14:41:00,Germany,257,106
12650,1,314.44,15.722,254,0,Tuesday,16,20,2011-12-06 16:34:00,2011-12-06 16:34:00,France,0,2
12651,1,114.0,12.666666666666666,78,0,Sunday,12,9,2011-01-09 12:46:00,2011-01-09 12:46:00,France,0,334
12652,-1,914.53,17.931960784313723,502,3,Wednesday,15,48,2011-01-12 15:00:00,2011-01-21 17:01:00,France,9,321
12653,2,2209.85,51.391860465116274,919,0,Thursday,10,37,2011-02-16 10:53:00,2011-07-14 10:41:00,Israel,147,148
12654,5,601.98,15.841578947368422,264,0,Thursday,10,31,2011-02-17 13:16:00,2011-11-29 10:10:00,Germany,284,10
12656,4,3982.72,30.636307692307692,1708,4,Wednesday,11,89,2011-04-11 09:45:00,2011-11-22 13:42:00,France,225,16
12657,-4,1152.06,20.572499999999998,654,9,Thursday,11,35,2011-09-22 11:40:00,2011-11-28 15:47:00,France,67,10
12658,1,686.05,19.056944444444444,320,0,Monday,10,36,2011-11-21 10:22:00,2011-11-21 10:22:00,Germany,0,18
12659,1,91.68,18.336000000000002,105,0,Thursday,11,5,2011-11-10 11:53:00,2011-11-10 11:53:00,France,0,29
12660,1,245.1,18.853846153846153,127,0,Monday,13,13,2011-11-28 13:26:00,2011-11-28 13:26:00,France,0,10
12662,10,3817.08,16.45293103448276,2040,2,Tuesday,13,129,2010-12-01 13:04:00,2011-12-09 11:59:00,Germany,372,0
12664,9,4863.88,127.99684210526316,1202,1,Tuesday,11,10,2011-01-21 11:42:00,2011-12-01 17:07:00,Finland,314,7
12665,1,61.75,15.4375,36,1,Wednesday,8,3,2011-01-12 09:41:00,2011-01-19 08:34:00,Germany,6,324
12666,-1,-227.44,-113.72,-56,2,Wednesday,14,2,2010-12-15 14:42:00,2010-12-15 14:42:00,Israel,0,358
12667,1,620.13,18.791818181818183,395,0,Wednesday,17,33,2011-10-12 17:00:00,2011-10-12 17:00:00,Finland,0,57
12668,-1,3743.18,22.280833333333334,1595,7,Monday,13,115,2010-12-19 12:46:00,2011-12-02 15:10:00,Germany,348,6
12669,3,1607.73,15.762058823529411,1114,1,Monday,10,98,2011-03-28 10:15:00,2011-07-12 09:54:00,France,105,150
12670,4,2986.15,31.767553191489363,1391,2,Thursday,9,58,2011-04-21 10:16:00,2011-11-29 15:23:00,France,222,9
12672,1,225.89999999999998,22.589999999999996,78,0,Friday,9,10,2011-01-14 09:20:00,2011-01-14 09:20:00,France,0,329
12673,2,610.52,14.536190476190475,351,0,Monday,11,42,2011-01-17 11:46:00,2011-12-04 13:55:00,Germany,321,4
12674,0,1922.26,21.358444444444444,1103,7,Tuesday,9,52,2011-05-16 09:10:00,2011-11-28 12:22:00,France,196,11
12676,6,1331.39,29.586444444444446,670,0,Tuesday,15,33,2011-02-01 15:41:00,2011-11-15 12:25:00,Sweden,286,24
12678,11,17588.26,105.31892215568861,10899,2,Friday,7,105,2010-12-21 11:00:00,2011-10-28 13:04:00,France,311,41
12679,1,1058.67,18.90482142857143,530,8,Tuesday,12,45,2011-03-01 12:26:00,2011-10-18 13:43:00,France,231,51
12680,4,862.81,16.592499999999998,443,0,Thursday,12,33,2011-08-18 15:44:00,2011-12-09 12:50:00,France,112,0
12681,19,13677.59,21.172739938080497,7518,8,Monday,11,267,2010-12-07 10:08:00,2011-11-25 11:35:00,France,353,14
12682,31,12279.82,23.434770992366413,5555,0,Tuesday,14,209,2010-12-03 13:59:00,2011-12-06 10:00:00,France,367,3
12683,2,8221.09,22.710193370165747,4903,18,Thursday,15,177,2010-12-09 10:37:00,2011-12-05 16:31:00,France,361,3
12684,7,2283.63,21.748857142857144,1985,0,Tuesday,10,61,2011-05-10 12:55:00,2011-12-02 09:53:00,France,205,7
12685,6,2863.08,18.236178343949042,1523,0,Thursday,10,117,2011-09-07 10:28:00,2011-11-11 13:46:00,France,65,27
12686,1,89.14,12.734285714285715,107,0,Friday,9,7,2010-12-03 09:51:00,2010-12-03 09:51:00,France,0,371
12688,1,4873.8099999999995,28.501812865497072,3028,0,Thursday,8,171,2011-08-18 08:49:00,2011-08-18 08:49:00,Israel,0,113
12689,2,1247.61,17.327916666666667,628,0,Monday,8,57,2011-08-04 10:04:00,2011-11-14 08:31:00,France,101,25
12690,1,389.01,24.313125,106,0,Wednesday,9,16,2011-05-18 09:09:00,2011-05-18 09:09:00,France,0,205
12691,6,1035.8,32.36875,394,0,Monday,14,21,2010-12-17 14:46:00,2011-11-11 16:49:00,France,329,27
12693,4,830.96,20.267317073170734,250,2,Thursday,8,35,2011-01-24 12:58:00,2011-08-11 09:16:00,Germany,198,120
12694,2,869.67,23.504594594594593,509,0,Thursday,17,32,2011-06-09 17:48:00,2011-09-30 13:06:00,France,112,69
12695,4,582.1,21.55925925925926,220,0,Wednesday,12,23,2011-05-13 13:15:00,2011-12-02 13:22:00,France,203,6
12697,3,939.02,21.83767441860465,499,2,Thursday,15,37,2011-06-23 15:44:00,2011-11-18 16:17:00,Sweden,148,20
12700,4,4867.99,18.029592592592593,2963,2,Wednesday,9,193,2011-05-08 16:10:00,2011-12-02 10:49:00,France,207,7
12701,2,797.71,15.051132075471699,678,0,Wednesday,10,50,2011-04-11 13:02:00,2011-09-21 10:47:00,Germany,162,79
12702,1,219.0,18.25,53,0,Sunday,10,12,2011-11-20 10:36:00,2011-11-20 10:36:00,Germany,0,19
12703,1,274.7,12.486363636363636,161,1,Thursday,17,21,2011-09-29 17:52:00,2011-10-06 19:23:00,Germany,7,63
12704,8,2220.84,24.676000000000002,1003,2,Thursday,10,64,2011-06-23 10:20:00,2011-12-02 13:15:00,Finland,162,6
12705,0,6814.24,19.581149425287357,3973,14,Friday,14,228,2010-12-17 15:58:00,2011-11-24 13:17:00,Germany,341,14
12707,1,603.42,18.285454545454545,256,0,Monday,8,33,2011-02-21 08:38:00,2011-02-21 08:38:00,France,0,291
12708,-1,2616.32,15.036321839080461,1270,17,Monday,10,86,2010-12-06 10:43:00,2011-11-10 09:52:00,Germany,338,29
12709,-23,9264.1,36.187890625,3808,49,Thursday,12,103,2010-12-08 09:49:00,2011-12-06 16:42:00,Germany,363,2
12710,2,1130.57,14.311012658227847,849,2,Sunday,14,75,2011-05-22 14:05:00,2011-09-04 12:00:00,Germany,104,96
12712,8,4241.63,29.8706338028169,1044,9,Friday,11,59,2010-12-03 14:30:00,2011-11-17 09:15:00,Germany,348,22
12713,1,848.55,22.330263157894734,508,0,Friday,12,38,2011-12-09 12:16:00,2011-12-09 12:16:00,Germany,0,0
12714,5,4708.86,18.18092664092664,3069,0,Thursday,9,216,2011-02-18 10:53:00,2011-11-30 15:43:00,France,285,8
12715,1,343.36,17.168,192,0,Thursday,15,20,2011-08-25 15:22:00,2011-08-25 15:22:00,Sweden,0,105
12716,2,1053.49,15.267971014492753,708,0,Friday,13,60,2011-07-29 13:28:00,2011-12-06 08:55:00,France,129,3
12717,2,980.98,17.517500000000002,505,1,Friday,10,49,2011-04-08 10:32:00,2011-07-11 14:51:00,Greece,94,150
12718,1,238.25,12.539473684210526,203,0,Thursday,16,19,2011-09-29 16:38:00,2011-09-29 16:38:00,France,0,70
12719,0,608.1,14.47857142857143,361,3,Sunday,13,34,2011-10-05 14:50:00,2011-12-04 13:45:00,France,59,4
12720,24,5713.28,15.914428969359331,4654,5,Wednesday,15,211,2010-12-05 15:21:00,2011-12-07 08:03:00,Germany,366,2
12721,4,2628.98,16.030365853658537,1954,3,Thursday,12,134,2010-12-09 10:14:00,2011-11-08 12:13:00,France,334,31
12722,2,904.33,15.865438596491229,560,4,Wednesday,8,50,2011-07-12 11:55:00,2011-09-15 14:50:00,France,65,84
12723,5,725.07,10.508260869565218,434,0,Wednesday,15,53,2011-10-05 15:52:00,2011-12-06 10:19:00,France,61,3
12724,4,1031.41,19.460566037735852,445,0,Monday,12,47,2011-01-11 15:00:00,2011-12-04 16:02:00,France,327,4
12725,1,427.8,17.825,164,0,Friday,15,24,2010-12-03 15:45:00,2010-12-03 15:45:00,Italy,0,370
12726,7,2609.1,21.041129032258063,3143,0,Friday,10,57,2010-12-17 12:56:00,2011-11-11 13:35:00,France,329,27
12727,7,3947.7,27.99787234042553,2085,2,Wednesday,11,109,2011-01-23 15:17:00,2011-11-29 11:46:00,France,309,10
12728,4,836.33,18.18108695652174,419,0,Thursday,13,38,2011-01-11 13:31:00,2011-09-29 15:31:00,France,261,70
12729,1,453.01,17.423461538461538,233,0,Thursday,11,26,2011-08-18 11:40:00,2011-08-18 11:40:00,France,0,113
12731,11,18793.41,67.84624548736463,8366,3,Monday,10,109,2010-12-10 10:56:00,2011-11-16 11:59:00,France,341,23
12732,1,236.26000000000002,19.688333333333336,111,0,Monday,11,12,2011-06-13 11:33:00,2011-06-13 11:33:00,France,0,179
12733,1,383.95,17.452272727272728,137,0,Tuesday,16,22,2011-04-19 16:19:00,2011-04-19 16:19:00,USA,0,233
12734,1,110.39999999999999,27.599999999999998,88,0,Wednesday,12,4,2010-12-22 12:47:00,2010-12-22 12:47:00,France,0,352
12735,2,779.5699999999999,18.12953488372093,368,0,Thursday,14,38,2011-01-06 14:26:00,2011-01-28 13:37:00,France,21,314
12736,1,234.0,58.5,173,0,Tuesday,7,4,2011-01-11 07:57:00,2011-01-11 07:57:00,France,0,332
12738,1,155.35,14.122727272727273,148,0,Thursday,18,11,2010-12-02 18:27:00,2010-12-02 18:27:00,Germany,0,371
12739,2,1013.04,26.658947368421053,486,0,Thursday,17,38,2011-09-01 17:45:00,2011-09-22 13:00:00,United Arab Emirates,20,77
12740,1,427.6,15.837037037037037,342,0,Friday,10,27,2011-10-07 10:44:00,2011-10-07 10:44:00,France,0,63
12743,2,540.13,4.123129770992366,315,0,Thursday,16,114,2011-07-28 16:06:00,2011-07-28 16:21:00,Unspecified,0,133
12744,3,9120.39,39.82703056768559,5234,7,Tuesday,11,178,2011-01-25 13:26:00,2011-10-19 11:18:00,Singapore,266,51
12747,11,4196.01,40.737961165048546,1275,0,Tuesday,14,42,2010-12-05 15:38:00,2011-12-07 14:34:00,United Kingdom,366,1
12748,178,28405.56,6.370387979367571,23750,46,Wednesday,11,1769,2010-12-01 12:48:00,2011-12-09 12:20:00,United Kingdom,372,0
12749,-24,3868.2,16.745454545454546,1422,32,Monday,12,160,2011-05-10 15:25:00,2011-12-06 09:56:00,United Kingdom,209,3
12750,1,275.88,18.392,137,0,Wednesday,9,15,2011-08-03 09:13:00,2011-08-03 09:13:00,Poland,0,128
12752,1,4366.78,82.3920754716981,2262,0,Monday,13,53,2011-09-19 13:32:00,2011-09-19 13:32:00,Norway,0,80
12753,-22,21024.01,91.40873913043478,11250,33,Wednesday,11,132,2010-12-12 11:44:00,2011-12-06 11:40:00,Japan,358,3
12754,3,2949.12,45.37107692307692,6479,2,Friday,10,50,2011-02-04 10:31:00,2011-04-18 09:00:00,Japan,72,235
12755,2,2203.2,367.2,866,2,Friday,12,5,2010-12-09 10:44:00,2011-04-04 10:12:00,Japan,115,249
12756,1,112.07999999999998,28.019999999999996,144,0,Wednesday,9,4,2011-09-14 09:31:00,2011-09-14 09:31:00,Japan,0,86
12757,13,4205.25,11.365540540540541,2378,6,Thursday,14,237,2011-05-12 19:01:00,2011-11-24 12:30:00,Portugal,195,15
12758,2,2791.59,28.779278350515465,2135,0,Tuesday,12,84,2011-03-08 12:05:00,2011-08-15 10:22:00,Portugal,159,116
12759,3,1531.44,16.12042105263158,902,0,Tuesday,9,81,2011-03-09 08:09:00,2011-10-18 14:49:00,Netherlands,223,51
12762,2,1898.52,27.51478260869565,1227,0,Friday,10,62,2011-11-14 14:23:00,2011-12-02 10:23:00,Portugal,17,7
12763,2,494.08,27.448888888888888,316,0,Sunday,15,16,2010-12-05 15:46:00,2011-07-24 14:12:00,Japan,230,137
12764,1,1693.88,37.64177777777778,386,0,Thursday,10,45,2011-01-27 10:19:00,2011-01-27 10:19:00,Lebanon,0,316
12766,7,6989.63,22.547193548387096,3646,0,Wednesday,13,205,2010-12-08 13:53:00,2011-12-06 08:46:00,Portugal,362,3
12769,1,1143.6,35.7375,356,0,Friday,10,32,2011-04-15 10:25:00,2011-04-15 10:25:00,Brazil,0,238
12770,1,1351.45,112.62083333333334,743,0,Friday,9,12,2011-05-13 09:33:00,2011-05-13 09:33:00,Japan,0,210
12772,1,892.47,16.226727272727274,556,0,Tuesday,9,55,2011-10-11 09:19:00,2011-10-11 09:19:00,Portugal,0,59
12775,5,1351.24,20.16776119402985,853,1,Tuesday,7,47,2011-02-01 13:45:00,2011-11-22 16:33:00,Netherlands,294,16
12778,6,804.23,15.76921568627451,824,1,Friday,15,40,2011-01-31 14:35:00,2011-11-20 11:39:00,Netherlands,292,19
12779,2,3868.7,24.331446540880503,1996,10,Wednesday,11,88,2010-12-03 13:40:00,2011-11-18 17:10:00,Poland,350,20
12781,0,707.72,23.590666666666667,592,5,Friday,8,25,2011-02-28 08:43:00,2011-11-18 15:45:00,Czech Republic,263,20
12782,2,2273.32,21.245981308411217,1070,4,Wednesday,10,81,2010-12-17 11:30:00,2011-12-05 09:16:00,Portugal,352,4
12783,6,1603.87,18.649651162790697,622,2,Friday,11,76,2011-09-25 15:35:00,2011-12-07 15:56:00,Portugal,73,1
12784,2,532.8199999999999,9.347719298245613,280,0,Thursday,12,54,2011-11-24 12:53:00,2011-11-30 15:38:00,Portugal,6,8
12785,1,305.71,20.380666666666666,128,1,Friday,13,14,2010-12-10 13:48:00,2011-12-07 12:46:00,Portugal,361,2
12787,3,463.66,23.183,261,0,Friday,9,17,2011-05-31 09:36:00,2011-11-30 08:44:00,Netherlands,182,9
12789,1,91.85,22.9625,4,0,Wednesday,13,4,2011-10-05 13:34:00,2011-10-05 13:34:00,Netherlands,0,64
12790,1,324.92,15.472380952380954,166,0,Tuesday,14,21,2011-05-31 14:14:00,2011-05-31 14:14:00,Netherlands,0,191
12791,1,192.60000000000002,96.30000000000001,97,0,Wednesday,11,2,2010-12-01 11:27:00,2010-12-01 11:27:00,Netherlands,0,373
12792,1,400.53999999999996,16.0216,217,0,Monday,11,25,2011-03-28 11:36:00,2011-03-28 11:36:00,Portugal,0,256
12793,2,545.48,22.728333333333335,295,0,Sunday,12,21,2010-12-03 15:14:00,2011-01-09 12:12:00,Portugal,36,334
12794,2,860.41,19.12022222222222,592,0,Monday,14,43,2011-09-02 12:01:00,2011-10-17 14:54:00,Portugal,45,52
12795,1,430.48,30.74857142857143,68,0,Monday,10,14,2011-11-21 10:27:00,2011-11-21 10:27:00,Portugal,0,18
12797,-1,194.18,11.42235294117647,79,4,Thursday,10,13,2010-12-09 10:55:00,2010-12-14 16:24:00,Portugal,5,359
12798,3,6977.04,872.13,5256,0,Wednesday,10,6,2011-06-22 10:11:00,2011-11-29 15:52:00,Japan,160,9
12802,1,412.58,15.868461538461538,302,1,Monday,9,25,2011-06-06 09:36:00,2011-06-09 09:44:00,Netherlands,3,183
12808,3,483.65000000000003,17.273214285714285,188,0,Thursday,10,27,2010-12-06 10:27:00,2011-11-03 10:05:00,Portugal,331,36
12809,1,484.36,18.62923076923077,219,1,Wednesday,10,25,2011-06-15 10:51:00,2011-06-24 15:15:00,Portugal,9,167
12811,3,514.85,16.608064516129033,230,0,Wednesday,10,27,2011-02-28 15:39:00,2011-03-24 09:42:00,Portugal,23,260
12812,1,229.64000000000001,15.309333333333335,164,0,Wednesday,9,15,2011-10-26 09:54:00,2011-10-26 09:54:00,Japan,0,44
12814,1,125.92,62.96,49,0,Tuesday,12,2,2011-08-30 12:11:00,2011-08-30 12:11:00,Poland,0,101
12815,2,1063.46,22.6268085106383,379,0,Wednesday,13,38,2011-05-25 13:34:00,2011-07-15 10:21:00,Poland,50,147
12816,2,572.2,19.731034482758623,128,0,Thursday,13,27,2011-06-16 13:24:00,2011-09-05 12:41:00,Poland,80,95
12817,1,166.04,41.51,53,0,Thursday,16,4,2011-03-03 16:28:00,2011-03-03 16:28:00,Austria,0,280
12818,0,1517.88,94.8675,923,2,Wednesday,12,14,2011-03-23 12:06:00,2011-06-14 13:54:00,Austria,83,177
12820,4,942.34,15.97186440677966,722,0,Monday,13,55,2011-01-17 12:34:00,2011-12-06 15:12:00,United Kingdom,323,2
12821,1,92.72,15.453333333333333,70,0,Monday,15,6,2011-05-09 15:51:00,2011-05-09 15:51:00,United Kingdom,0,213
12822,2,918.98,19.55276595744681,548,1,Tuesday,13,41,2011-09-13 13:46:00,2011-09-30 10:04:00,United Kingdom,16,70
12823,5,1759.5,351.9,230,0,Wednesday,7,1,2011-02-16 12:15:00,2011-09-26 07:35:00,United Kingdom,221,74
12824,1,397.12,15.8848,232,0,Tuesday,12,25,2011-10-11 12:49:00,2011-10-11 12:49:00,United Kingdom,0,59
12826,5,1468.1200000000001,15.618297872340428,1054,3,Thursday,12,58,2010-12-09 15:21:00,2011-12-07 10:25:00,United Kingdom,362,2
12827,3,430.15000000000003,17.206000000000003,197,0,Wednesday,15,19,2011-10-26 15:44:00,2011-12-04 12:17:00,United Kingdom,38,5
12828,6,1018.71,18.19125,494,0,Friday,10,46,2011-08-01 16:16:00,2011-12-07 08:45:00,United Kingdom,127,2
12829,2,253.05,21.087500000000002,375,1,Friday,11,9,2010-12-14 14:54:00,2011-01-21 12:56:00,United Kingdom,37,321
12830,6,6748.4,173.03589743589743,9847,1,Tuesday,10,14,2011-06-21 10:53:00,2011-11-02 11:54:00,United Kingdom,134,37
12831,1,215.05,23.894444444444446,135,0,Tuesday,13,9,2011-03-22 13:02:00,2011-03-22 13:02:00,United Kingdom,0,261
12832,2,383.03,14.186296296296295,195,0,Friday,13,27,2011-09-02 13:48:00,2011-11-07 13:30:00,United Kingdom,65,31
12833,1,417.38,17.390833333333333,156,0,Sunday,13,24,2011-07-17 13:46:00,2011-07-17 13:46:00,United Kingdom,0,144
12834,1,312.38,17.354444444444443,110,0,Wednesday,9,18,2011-03-02 09:49:00,2011-03-02 09:49:00,United Kingdom,0,282
12836,4,2610.36,15.002068965517243,1062,0,Tuesday,15,148,2011-02-01 11:19:00,2011-10-11 15:10:00,United Kingdom,252,58
12837,1,134.1,11.174999999999999,24,0,Sunday,16,12,2011-06-19 16:07:00,2011-06-19 16:07:00,United Kingdom,0,172
12838,2,671.95,5.599583333333333,355,0,Sunday,12,115,2010-12-01 11:57:00,2011-11-06 12:20:00,United Kingdom,340,33
12839,14,5583.62,17.669683544303798,3804,2,Thursday,14,96,2010-12-07 15:48:00,2011-12-07 12:33:00,United Kingdom,364,2
12840,3,2714.27,23.398879310344828,1505,3,Wednesday,12,67,2011-04-27 12:21:00,2011-07-19 09:29:00,United Kingdom,82,143
12841,7,3845.63,8.88136258660508,2646,19,Sunday,12,230,2010-12-03 10:43:00,2011-12-05 11:13:00,United Kingdom,367,4
12842,2,1118.99,32.9114705882353,547,0,Friday,15,34,2011-02-04 12:36:00,2011-09-30 15:33:00,United Kingdom,238,69
12843,4,1680.76,15.562592592592592,753,5,Tuesday,11,69,2011-03-20 14:38:00,2011-10-05 12:09:00,United Kingdom,198,65
12844,2,325.96000000000004,6.268461538461539,125,0,Monday,13,47,2011-08-01 13:11:00,2011-11-10 13:31:00,United Kingdom,101,28
12845,4,354.09,13.114444444444443,204,0,Tuesday,14,26,2011-02-22 14:10:00,2011-03-17 13:34:00,United Kingdom,22,266
12847,1,843.64,10.043333333333333,873,0,Thursday,13,72,2011-11-17 13:16:00,2011-11-17 13:16:00,United Kingdom,0,21
12849,2,1010.29,21.047708333333333,597,0,Wednesday,12,47,2011-03-16 12:26:00,2011-11-08 13:41:00,United Kingdom,237,30
12851,1,131.81,2.8044680851063832,106,0,Sunday,12,43,2011-09-04 12:41:00,2011-09-04 12:41:00,United Kingdom,0,96
12852,-1,299.75,14.9875,145,3,Friday,8,17,2011-02-18 08:47:00,2011-02-22 14:56:00,United Kingdom,4,289
12853,3,1881.7,22.401190476190475,782,6,Thursday,11,66,2011-01-28 10:28:00,2011-08-24 11:00:00,United Kingdom,208,107
12854,0,1280.9,11.235964912280702,621,5,Tuesday,14,97,2011-01-25 12:11:00,2011-09-22 12:15:00,United Kingdom,240,78
12855,1,38.1,12.700000000000001,30,0,Thursday,9,3,2010-12-02 09:37:00,2010-12-02 09:37:00,United Kingdom,0,372
12856,5,2153.53,6.858375796178344,1073,3,Friday,12,155,2011-10-07 12:38:00,2011-12-02 10:52:00,United Kingdom,55,7
12857,2,1106.4,24.05217391304348,343,0,Thursday,12,37,2011-02-10 12:32:00,2011-05-13 10:20:00,United Kingdom,91,210
12863,1,504.2,84.03333333333333,186,1,Tuesday,14,5,2011-05-24 17:17:00,2011-10-18 14:15:00,United Kingdom,146,51
12864,1,147.12,49.04,216,0,Sunday,13,3,2011-07-24 13:03:00,2011-07-24 13:03:00,United Kingdom,0,137
12865,2,1548.07,16.125729166666666,877,1,Monday,10,87,2010-12-15 11:39:00,2011-11-13 14:31:00,Austria,333,25
